CustomerID,Age,Gender,TenureMonths,Contract,InternetService,PaymentMethod,TechSupport,OnlineSecurity,PaperlessBilling,MonthlyCharges,TotalCharges,SeniorCitizen,Churn
CUST102332,67,Male,59,Month-to-month,DSL,Electronic check,No,No,Yes,47.38,2804.33,1,1
CUST102333,33,Male,29,One year,DSL,Electronic check,Yes,No,Yes,69.38,2076.81,0,0
CUST102334,65,Male,65,Month-to-month,No,Credit card,Yes,Yes,Yes,34.32,2565.14,1,0
CUST102335,50,Male,44,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,21.92,669.6,0,1
CUST102336,49,Male,6,Two year,No,Bank transfer,Yes,No,No,90.52,457.58,0,0
CUST102337,44,Female,54,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,53.17,3037.83,0,1
CUST102338,65,Female,42,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,93.81,4060.25,1,1
CUST102339,20,Female,29,One year,DSL,Electronic check,No,No,Yes,99.71,3006.44,0,0
CUST102340,23,Female,34,One year,Fiber optic,Electronic check,No,No,No,56.52,2610.07,0,0
CUST102341,42,Male,22,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,86.76,2062.25,0,1
CUST102342,40,Female,45,One year,Fiber optic,Mailed check,Yes,No,No,55.47,2778.88,0,0
CUST102343,49,Male,41,Two year,DSL,Electronic check,Yes,No,Yes,25.85,983.08,0,0
CUST102344,60,Female,33,Month-to-month,DSL,Electronic check,Yes,No,Yes,75.08,2229.41,1,1
CUST102345,52,Male,21,One year,Fiber optic,Mailed check,No,Yes,No,60.23,1186.25,0,0
CUST102346,32,Male,29,Month-to-month,DSL,Electronic check,Yes,Yes,No,61.0,1946.99,0,1
CUST102347,36,Male,36,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,121.38,4471.39,0,1
CUST102348,61,Female,34,Month-to-month,No,Mailed check,Yes,No,No,33.85,1251.71,1,0
CUST102349,29,Male,23,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,81.57,1822.52,0,1
CUST102350,47,Female,42,Month-to-month,DSL,Credit card,Yes,Yes,No,47.13,1886.01,0,0
CUST102351,49,Male,17,Two year,DSL,Mailed check,No,Yes,No,94.71,1565.11,0,0
CUST102352,61,Male,37,Month-to-month,DSL,Credit card,No,Yes,Yes,79.46,3121.14,1,1
CUST102353,59,Female,9,Two year,No,Mailed check,No,No,Yes,81.48,943.5,0,0
CUST102354,44,Female,34,Month-to-month,Fiber optic,Mailed check,No,No,Yes,48.38,1393.36,0,1
CUST102355,35,Female,57,Two year,DSL,Bank transfer,No,Yes,Yes,52.86,3203.61,0,0
CUST102356,39,Female,59,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,95.18,5452.94,0,0
CUST102357,41,Female,51,Month-to-month,DSL,Electronic check,No,No,Yes,116.27,6047.0,0,0
CUST102358,30,Male,54,One year,Fiber optic,Credit card,No,No,No,84.01,4488.55,0,0
CUST102359,54,Female,5,One year,Fiber optic,Credit card,No,No,Yes,49.56,639.25,0,0
CUST102360,30,Female,25,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,80.47,1907.23,0,1
CUST102361,55,Male,48,Month-to-month,Fiber optic,Mailed check,No,No,No,132.69,6413.77,0,1
CUST102362,61,Male,58,One year,No,Bank transfer,No,No,No,74.56,4476.13,1,0
CUST102363,73,Female,42,One year,DSL,Credit card,No,Yes,Yes,108.55,4340.61,1,1
CUST102364,24,Male,62,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,53.49,3298.17,0,0
CUST102365,62,Female,20,One year,DSL,Electronic check,No,No,Yes,70.95,1352.35,1,0
CUST102366,22,Male,12,Month-to-month,DSL,Bank transfer,No,No,Yes,87.49,921.43,0,1
CUST102367,37,Male,7,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,81.93,463.58,0,0
CUST102368,28,Male,42,One year,Fiber optic,Bank transfer,No,Yes,Yes,52.84,2497.28,0,0
CUST102369,27,Male,48,Two year,DSL,Bank transfer,No,No,Yes,51.76,2334.84,0,0
CUST102370,28,Male,21,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,Yes,96.71,2172.51,0,1
CUST102371,20,Male,57,Month-to-month,DSL,Electronic check,Yes,Yes,No,101.79,5880.68,0,0
CUST102372,65,Female,54,Month-to-month,Fiber optic,Mailed check,No,No,No,109.8,5579.95,1,1
CUST102373,21,Female,26,One year,Fiber optic,Bank transfer,Yes,No,Yes,117.1,3174.39,0,1
CUST102374,41,Male,18,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,75.37,1003.28,0,1
CUST102375,58,Male,54,Month-to-month,DSL,Electronic check,No,Yes,Yes,64.22,3624.9,0,1
CUST102376,75,Female,49,Month-to-month,No,Electronic check,No,No,Yes,105.77,5055.93,1,1
CUST102377,67,Female,13,Two year,Fiber optic,Credit card,Yes,No,No,89.83,1169.88,1,0
CUST102378,25,Female,19,Month-to-month,DSL,Mailed check,Yes,No,Yes,47.44,577.79,0,0
CUST102379,75,Female,35,One year,No,Bank transfer,No,No,Yes,46.16,1646.2,1,1
CUST102380,55,Male,37,Month-to-month,DSL,Mailed check,No,Yes,Yes,84.3,3350.84,0,0
CUST102381,28,Male,12,Month-to-month,No,Credit card,No,No,Yes,67.57,609.1,0,1
CUST102382,44,Male,69,Month-to-month,No,Mailed check,Yes,No,Yes,71.34,4770.67,0,1
CUST102383,71,Female,28,Month-to-month,DSL,Electronic check,No,No,Yes,98.81,2880.34,1,0
CUST102384,40,Female,28,Month-to-month,No,Electronic check,No,No,Yes,90.98,2667.34,0,1
CUST102385,28,Female,5,Month-to-month,DSL,Electronic check,No,Yes,Yes,105.25,50.0,0,1
CUST102386,68,Female,64,Month-to-month,DSL,Credit card,No,Yes,No,23.71,2021.29,1,0
CUST102387,73,Female,17,Month-to-month,No,Bank transfer,No,No,Yes,78.33,1463.75,1,0
CUST102388,74,Female,72,Month-to-month,DSL,Bank transfer,No,Yes,Yes,89.37,6608.87,1,1
CUST102389,73,Male,36,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,33.84,1182.35,1,0
CUST102390,68,Male,63,Month-to-month,Fiber optic,Credit card,No,No,No,55.63,3040.85,1,0
CUST102391,44,Male,13,Month-to-month,Fiber optic,Credit card,No,Yes,Yes,50.99,831.55,0,1
CUST102392,29,Female,12,One year,DSL,Bank transfer,No,No,Yes,72.54,729.18,0,0
CUST102393,53,Male,58,Two year,Fiber optic,Electronic check,No,No,Yes,112.7,6672.58,0,0
CUST102394,30,Female,60,One year,Fiber optic,Electronic check,No,No,Yes,122.56,7298.9,0,1
CUST102395,45,Male,40,Month-to-month,DSL,Bank transfer,No,Yes,No,51.64,2125.11,0,0
CUST102396,56,Female,3,Two year,Fiber optic,Bank transfer,No,Yes,No,85.16,61.73,0,0
CUST102397,72,Female,68,Two year,No,Bank transfer,No,Yes,Yes,85.97,6062.06,1,0
CUST102398,34,Male,29,Month-to-month,DSL,Electronic check,No,Yes,No,81.69,2071.92,0,0
CUST102399,32,Female,68,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,81.97,6135.35,0,1
CUST102400,60,Female,63,One year,Fiber optic,Mailed check,Yes,No,Yes,79.59,5573.66,1,1
CUST102401,18,Male,62,Two year,DSL,Electronic check,No,Yes,Yes,114.19,7487.95,0,1
CUST102402,50,Male,50,One year,DSL,Credit card,Yes,No,Yes,99.56,5296.87,0,0
CUST102403,61,Female,49,One year,DSL,Bank transfer,No,Yes,No,45.5,2208.36,1,0
CUST102404,49,Female,39,One year,Fiber optic,Electronic check,Yes,No,Yes,91.89,3875.35,0,1
CUST102405,40,Male,2,Two year,No,Electronic check,No,No,Yes,94.31,164.58,0,1
CUST102406,66,Female,28,Month-to-month,DSL,Bank transfer,No,No,No,79.87,1847.98,1,0
CUST102407,39,Male,53,Month-to-month,DSL,Mailed check,No,Yes,Yes,100.29,5691.17,0,0
CUST102408,59,Female,59,Two year,Fiber optic,Electronic check,No,No,Yes,76.7,4807.51,0,0
CUST102409,44,Female,41,Month-to-month,No,Bank transfer,No,No,Yes,77.01,3149.58,0,0
CUST102410,19,Male,52,Month-to-month,DSL,Bank transfer,Yes,Yes,Yes,75.03,3595.26,0,0
CUST102411,48,Male,2,Month-to-month,Fiber optic,Electronic check,No,Yes,No,21.54,50.0,0,1
CUST102412,20,Female,34,Month-to-month,No,Mailed check,Yes,No,Yes,69.99,1924.37,0,1
CUST102413,71,Male,37,Month-to-month,No,Bank transfer,No,Yes,Yes,55.29,2282.0,1,1
CUST102414,52,Male,65,One year,DSL,Electronic check,No,No,Yes,42.34,2351.27,0,1
CUST102415,39,Male,23,Month-to-month,DSL,Electronic check,No,Yes,Yes,107.85,2552.26,0,1
CUST102416,46,Male,17,One year,Fiber optic,Electronic check,No,Yes,Yes,84.61,1227.45,0,0
CUST102417,53,Male,26,Month-to-month,DSL,Mailed check,No,No,Yes,71.25,1495.82,0,0
CUST102418,33,Female,13,Two year,Fiber optic,Credit card,Yes,No,Yes,57.88,812.03,0,0
CUST102419,34,Female,41,One year,DSL,Mailed check,No,Yes,Yes,79.4,3171.95,0,0
CUST102420,42,Female,47,Two year,Fiber optic,Credit card,Yes,Yes,Yes,96.79,4758.68,0,0
CUST102421,32,Male,58,Month-to-month,Fiber optic,Mailed check,No,No,No,51.33,2660.24,0,0
CUST102422,61,Male,70,Month-to-month,No,Bank transfer,No,No,No,71.88,4842.27,1,0
CUST102423,24,Female,6,One year,Fiber optic,Mailed check,No,No,Yes,93.7,50.0,0,0
CUST102424,65,Female,18,Two year,DSL,Bank transfer,No,Yes,No,23.6,50.0,1,1
CUST102425,38,Female,22,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,70.56,2001.87,0,1
CUST102426,50,Male,18,One year,Fiber optic,Mailed check,Yes,Yes,No,61.27,1623.76,0,0
CUST102427,27,Male,60,One year,Fiber optic,Mailed check,No,Yes,No,68.65,4142.18,0,1
CUST102428,40,Female,11,Month-to-month,Fiber optic,Credit card,Yes,Yes,Yes,59.46,448.1,0,1
CUST102429,61,Male,3,One year,DSL,Credit card,No,Yes,Yes,75.44,151.71,1,1
CUST102430,33,Female,62,Month-to-month,Fiber optic,Credit card,No,No,Yes,120.09,7663.97,0,1
CUST102431,25,Female,70,Month-to-month,DSL,Electronic check,No,Yes,Yes,63.9,4344.4,0,0
CUST102432,48,Female,17,Two year,DSL,Electronic check,No,No,Yes,79.29,1407.34,0,0
CUST102433,27,Male,24,Month-to-month,Fiber optic,Mailed check,No,No,Yes,121.87,2921.69,0,1
CUST102434,36,Female,37,One year,Fiber optic,Bank transfer,No,Yes,Yes,58.25,2013.05,0,1
CUST102435,44,Female,38,One year,Fiber optic,Electronic check,No,No,No,117.37,4328.51,0,0
CUST102436,50,Female,72,Two year,Fiber optic,Mailed check,No,No,No,72.13,5266.69,0,0
CUST102437,55,Female,30,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,116.55,3252.28,0,1
CUST102438,57,Male,1,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,90.76,203.69,0,1
CUST102439,66,Female,31,Month-to-month,DSL,Bank transfer,No,No,No,79.68,2352.19,1,0
CUST102440,21,Female,41,One year,DSL,Electronic check,No,No,Yes,70.36,2916.6,0,0
CUST102441,39,Female,38,Month-to-month,DSL,Credit card,No,No,No,56.4,2489.19,0,0
CUST102442,18,Male,37,One year,DSL,Electronic check,No,No,Yes,73.89,2691.88,0,0
CUST102443,18,Female,67,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,94.43,6556.76,0,1
CUST102444,30,Male,59,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,71.67,3780.52,0,1
CUST102445,52,Female,19,Two year,DSL,Electronic check,Yes,Yes,Yes,64.08,1099.93,0,0
CUST102446,69,Female,26,Two year,Fiber optic,Mailed check,No,Yes,Yes,65.73,1715.9,1,0
CUST102447,62,Male,49,Month-to-month,Fiber optic,Credit card,No,No,No,96.81,5224.52,1,1
CUST102448,55,Male,30,One year,No,Mailed check,No,Yes,Yes,102.63,2588.91,0,1
CUST102449,63,Male,31,Month-to-month,Fiber optic,Electronic check,No,No,Yes,55.32,1690.87,1,1
CUST102450,27,Male,13,One year,Fiber optic,Bank transfer,No,Yes,Yes,55.29,1082.94,0,1
CUST102451,66,Male,19,Month-to-month,No,Electronic check,No,No,Yes,81.48,1351.86,1,1
CUST102452,69,Female,54,Month-to-month,Fiber optic,Mailed check,No,No,Yes,110.19,5897.05,1,1
CUST102453,23,Female,61,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,100.65,6222.58,0,1
CUST102454,45,Male,57,Month-to-month,Fiber optic,Mailed check,No,No,Yes,40.7,2366.03,0,0
CUST102455,66,Female,23,One year,Fiber optic,Electronic check,No,Yes,No,65.4,1895.64,1,1
CUST102456,45,Male,10,Month-to-month,No,Electronic check,Yes,No,No,48.73,599.42,0,0
CUST102457,66,Female,12,Month-to-month,DSL,Electronic check,No,No,Yes,65.31,1115.66,1,0
CUST102458,72,Male,29,Month-to-month,DSL,Mailed check,Yes,No,No,112.11,3161.19,1,1
CUST102459,45,Male,38,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,36.43,1199.21,0,0
CUST102460,21,Male,65,One year,Fiber optic,Bank transfer,No,Yes,Yes,31.53,1993.02,0,0
CUST102461,37,Male,65,Month-to-month,DSL,Electronic check,Yes,No,Yes,51.29,3044.07,0,1
CUST102462,30,Female,1,One year,Fiber optic,Electronic check,No,No,Yes,79.18,200.06,0,1
CUST102463,45,Female,51,Two year,Fiber optic,Bank transfer,No,No,Yes,87.52,4367.05,0,1
CUST102464,51,Female,22,Month-to-month,DSL,Mailed check,Yes,No,Yes,82.94,1656.73,0,1
CUST102465,44,Female,15,Two year,DSL,Credit card,No,No,Yes,101.39,1645.51,0,0
CUST102466,29,Female,40,Month-to-month,No,Electronic check,No,No,Yes,27.92,830.87,0,1
CUST102467,35,Male,3,Month-to-month,DSL,Electronic check,No,No,Yes,101.71,497.76,0,1
CUST102468,57,Male,25,Month-to-month,DSL,Mailed check,No,Yes,Yes,64.2,1485.42,0,1
CUST102469,19,Female,40,Month-to-month,DSL,Bank transfer,Yes,No,Yes,90.29,3901.37,0,0
CUST102470,30,Female,20,Month-to-month,No,Mailed check,No,No,Yes,38.91,680.02,0,0
CUST102471,69,Female,43,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,72.12,3259.14,1,0
CUST102472,23,Male,34,Two year,Fiber optic,Electronic check,Yes,Yes,Yes,77.91,2693.83,0,0
CUST102473,42,Male,58,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,100.89,6037.6,0,1
CUST102474,30,Female,14,Two year,No,Electronic check,No,No,No,32.37,480.67,0,0
CUST102475,24,Male,5,Month-to-month,No,Bank transfer,No,Yes,Yes,72.77,50.0,0,1
CUST102476,42,Female,39,One year,DSL,Electronic check,No,Yes,Yes,44.87,2002.13,0,0
CUST102477,48,Female,19,Month-to-month,Fiber optic,Electronic check,No,Yes,No,84.64,1586.24,0,1
CUST102478,28,Male,51,Month-to-month,No,Electronic check,No,No,Yes,91.43,4860.31,0,0
CUST102479,22,Female,7,Month-to-month,Fiber optic,Credit card,No,No,Yes,104.18,901.82,0,1
CUST102480,25,Female,42,Two year,Fiber optic,Electronic check,Yes,No,Yes,58.62,2268.72,0,0
CUST102481,55,Male,72,Two year,DSL,Electronic check,No,No,Yes,95.18,6624.26,0,0
CUST102482,67,Female,7,Month-to-month,DSL,Credit card,Yes,Yes,No,106.02,905.98,1,1
CUST102483,28,Male,22,One year,No,Electronic check,Yes,Yes,No,30.92,604.43,0,0
CUST102484,36,Male,61,One year,Fiber optic,Electronic check,Yes,No,Yes,87.31,5560.02,0,1
CUST102485,37,Male,39,One year,Fiber optic,Electronic check,No,No,Yes,95.96,3697.89,0,1
CUST102486,38,Female,13,Month-to-month,DSL,Bank transfer,No,No,No,65.53,1107.74,0,1
CUST102487,32,Female,16,One year,Fiber optic,Mailed check,No,Yes,Yes,41.73,773.51,0,0
CUST102488,21,Female,56,One year,DSL,Credit card,No,No,Yes,95.57,5423.91,0,0
CUST102489,48,Female,62,Month-to-month,Fiber optic,Bank transfer,No,Yes,No,42.01,2511.12,0,0
CUST102490,38,Male,26,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,67.54,1814.15,0,0
CUST102491,37,Female,35,Month-to-month,Fiber optic,Electronic check,Yes,No,No,71.0,2783.21,0,1
CUST102492,33,Male,57,Two year,DSL,Credit card,Yes,No,No,89.89,5110.18,0,0
CUST102493,71,Female,13,Month-to-month,No,Credit card,No,No,Yes,56.33,865.08,1,1
CUST102494,53,Female,15,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,54.89,834.94,0,0
CUST102495,42,Female,56,Month-to-month,Fiber optic,Electronic check,No,No,Yes,74.47,4201.47,0,1
CUST102496,29,Female,14,Two year,No,Bank transfer,No,No,No,97.16,1791.09,0,0
CUST102497,64,Female,56,One year,DSL,Bank transfer,No,No,Yes,129.19,7535.07,1,0
CUST102498,69,Female,36,Month-to-month,Fiber optic,Credit card,No,No,Yes,34.31,1255.01,1,1
CUST102499,19,Male,72,Month-to-month,Fiber optic,Electronic check,No,No,Yes,79.88,5804.97,0,1
CUST102500,71,Female,3,One year,No,Credit card,Yes,No,Yes,44.84,50.0,1,0
CUST102501,58,Female,69,Month-to-month,DSL,Bank transfer,No,No,Yes,97.47,6682.19,0,1
CUST102502,23,Female,17,Month-to-month,Fiber optic,Credit card,Yes,No,No,48.54,902.53,0,1
CUST102503,61,Female,3,Two year,Fiber optic,Bank transfer,No,Yes,Yes,55.13,378.04,1,1
CUST102504,24,Male,53,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,57.27,3222.62,0,0
CUST102505,20,Male,39,Month-to-month,Fiber optic,Electronic check,No,No,Yes,70.1,2456.59,0,1
CUST102506,24,Male,61,Month-to-month,Fiber optic,Electronic check,No,Yes,Yes,80.08,5129.13,0,1
CUST102507,44,Male,8,One year,Fiber optic,Mailed check,No,Yes,Yes,84.09,650.53,0,1
CUST102508,53,Male,6,One year,Fiber optic,Credit card,No,Yes,Yes,71.86,184.41,0,1
CUST102509,41,Female,41,Month-to-month,Fiber optic,Electronic check,Yes,No,No,38.75,1922.85,0,1
CUST102510,25,Female,64,One year,DSL,Bank transfer,No,Yes,Yes,90.19,6137.98,0,0
CUST102511,29,Female,30,Two year,DSL,Credit card,No,No,Yes,70.68,2186.34,0,0
CUST102512,67,Female,58,Two year,DSL,Credit card,Yes,Yes,No,101.04,6037.52,1,0
CUST102513,73,Female,66,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,Yes,54.31,3776.32,1,0
CUST102514,61,Female,63,Month-to-month,No,Credit card,Yes,Yes,No,31.94,2361.16,1,0
CUST102515,23,Female,37,Two year,No,Electronic check,Yes,Yes,Yes,71.15,2814.57,0,0
CUST102516,65,Male,51,Month-to-month,No,Mailed check,No,No,Yes,104.4,4992.48,1,1
CUST102517,58,Female,38,Month-to-month,Fiber optic,Mailed check,Yes,No,Yes,76.02,3391.21,0,1
CUST102518,48,Female,49,Month-to-month,Fiber optic,Credit card,No,No,Yes,67.01,3549.9,0,1
CUST102519,26,Female,41,Two year,DSL,Electronic check,Yes,No,No,50.24,1932.46,0,1
CUST102520,75,Female,38,Month-to-month,Fiber optic,Electronic check,No,Yes,No,115.94,4148.31,1,1
CUST102521,43,Male,32,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,46.26,1606.52,0,1
CUST102522,20,Male,48,One year,Fiber optic,Mailed check,No,No,Yes,53.87,2516.19,0,1
CUST102523,30,Male,55,Month-to-month,DSL,Credit card,No,No,Yes,86.25,4826.25,0,1
CUST102524,41,Male,67,Month-to-month,DSL,Mailed check,No,No,Yes,25.6,1901.05,0,0
CUST102525,21,Male,45,Month-to-month,Fiber optic,Credit card,No,Yes,Yes,103.86,4532.09,0,0
CUST102526,36,Female,8,Month-to-month,No,Mailed check,No,Yes,Yes,87.6,421.77,0,1
CUST102527,45,Male,43,Two year,DSL,Credit card,No,Yes,Yes,94.48,4159.09,0,0
CUST102528,73,Female,23,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,85.95,1843.5,1,1
CUST102529,23,Female,2,Two year,Fiber optic,Electronic check,No,No,No,67.97,172.46,0,0
CUST102530,51,Female,6,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,45.42,50.0,0,1
CUST102531,71,Male,43,Month-to-month,No,Credit card,Yes,Yes,Yes,68.5,2882.45,1,1
CUST102532,64,Male,69,Month-to-month,DSL,Electronic check,Yes,No,Yes,47.62,3464.52,1,0
CUST102533,71,Female,37,Month-to-month,DSL,Bank transfer,No,No,Yes,84.15,3265.03,1,1
CUST102534,27,Female,33,Month-to-month,DSL,Electronic check,Yes,Yes,Yes,92.17,2844.52,0,0
CUST102535,64,Female,7,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,Yes,108.92,470.37,1,0
CUST102536,74,Male,49,Two year,No,Electronic check,No,No,No,81.29,3987.15,1,0
CUST102537,36,Male,4,Month-to-month,No,Bank transfer,No,No,Yes,95.11,520.7,0,1
CUST102538,46,Male,61,Two year,DSL,Bank transfer,No,Yes,Yes,64.57,4040.06,0,0
CUST102539,48,Female,59,Month-to-month,DSL,Electronic check,No,Yes,Yes,60.04,3414.32,0,1
CUST102540,46,Female,72,Month-to-month,Fiber optic,Mailed check,Yes,Yes,No,83.84,6110.94,0,1
CUST102541,34,Male,21,One year,Fiber optic,Credit card,No,No,Yes,62.34,1684.73,0,1
CUST102542,74,Male,12,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,78.73,996.05,1,1
CUST102543,73,Female,22,Month-to-month,DSL,Credit card,Yes,Yes,Yes,45.47,592.05,1,1
CUST102544,40,Female,58,Month-to-month,DSL,Credit card,No,No,Yes,49.96,2948.48,0,0
CUST102545,64,Female,16,Month-to-month,No,Bank transfer,Yes,No,No,87.89,1917.23,1,1
CUST102546,41,Male,64,One year,Fiber optic,Bank transfer,No,Yes,No,94.17,5705.03,0,0
CUST102547,64,Female,12,Month-to-month,Fiber optic,Credit card,No,Yes,No,47.36,575.75,1,1
CUST102548,51,Male,4,Two year,Fiber optic,Mailed check,Yes,Yes,Yes,88.77,298.5,0,0
CUST102549,45,Female,16,Month-to-month,No,Mailed check,Yes,Yes,Yes,58.68,962.85,0,1
CUST102550,25,Male,55,Month-to-month,DSL,Credit card,Yes,No,Yes,72.41,4031.11,0,1
CUST102551,55,Male,44,Month-to-month,DSL,Credit card,Yes,No,No,107.42,5011.47,0,0
CUST102552,36,Female,26,Month-to-month,DSL,Mailed check,No,No,Yes,92.19,2418.14,0,0
CUST102553,30,Female,48,Two year,DSL,Electronic check,No,Yes,Yes,91.9,4730.51,0,0
CUST102554,29,Male,47,Two year,Fiber optic,Bank transfer,Yes,No,No,119.72,5597.43,0,0
CUST102555,74,Female,40,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,No,54.4,2088.47,1,1
CUST102556,23,Male,38,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,47.35,1632.0,0,1
CUST102557,64,Male,8,Two year,Fiber optic,Bank transfer,No,Yes,Yes,53.95,50.0,1,1
CUST102558,68,Male,19,Month-to-month,DSL,Mailed check,No,No,Yes,65.64,1316.11,1,1
CUST102559,19,Female,38,Month-to-month,Fiber optic,Electronic check,Yes,No,Yes,20.0,1273.5,0,0
CUST102560,52,Male,10,Month-to-month,DSL,Bank transfer,No,No,Yes,66.81,782.66,0,0
CUST102561,51,Female,35,Month-to-month,DSL,Mailed check,Yes,No,Yes,58.39,2215.34,0,1
CUST102562,38,Female,9,Month-to-month,DSL,Credit card,No,Yes,Yes,91.59,721.05,0,1
CUST102563,56,Male,57,Month-to-month,No,Electronic check,No,No,No,80.81,4545.09,0,1
CUST102564,41,Male,8,Two year,Fiber optic,Credit card,No,No,No,56.98,702.0,0,0
CUST102565,43,Male,7,Month-to-month,DSL,Electronic check,Yes,No,No,86.75,1109.42,0,1
CUST102566,43,Male,46,Two year,Fiber optic,Credit card,No,No,No,90.08,4515.67,0,0
CUST102567,64,Female,16,One year,DSL,Bank transfer,Yes,Yes,Yes,52.79,1045.95,1,1
CUST102568,54,Female,26,Month-to-month,DSL,Electronic check,No,No,Yes,59.67,1560.21,0,1
CUST102569,39,Male,23,Month-to-month,Fiber optic,Credit card,Yes,No,Yes,20.0,512.43,0,0
CUST102570,71,Male,16,Month-to-month,Fiber optic,Mailed check,No,Yes,Yes,44.73,527.3,1,1
CUST102571,64,Female,55,Two year,DSL,Mailed check,Yes,Yes,Yes,53.44,2577.16,1,0
CUST102572,72,Female,50,Month-to-month,DSL,Credit card,No,Yes,Yes,73.85,3410.8,1,0
CUST102573,60,Male,18,Two year,DSL,Credit card,No,No,No,48.37,883.11,1,0
CUST102574,40,Male,50,One year,Fiber optic,Bank transfer,No,No,Yes,59.16,2885.0,0,0
CUST102575,62,Female,52,One year,DSL,Credit card,Yes,Yes,Yes,41.37,1783.88,1,1
CUST102576,37,Female,39,Month-to-month,DSL,Electronic check,No,Yes,No,76.28,2965.59,0,0
CUST102577,33,Female,42,One year,Fiber optic,Electronic check,Yes,No,Yes,82.64,3391.27,0,0
CUST102578,44,Male,68,One year,DSL,Electronic check,No,No,Yes,82.06,5286.87,0,1
CUST102579,74,Male,33,One year,DSL,Electronic check,Yes,Yes,Yes,72.31,2293.69,1,0
CUST102580,50,Male,28,Month-to-month,DSL,Bank transfer,Yes,Yes,Yes,33.47,856.92,0,0
CUST102581,40,Female,39,One year,Fiber optic,Electronic check,Yes,No,Yes,56.5,2049.34,0,0
CUST102582,44,Male,61,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,61.82,4002.69,0,0
CUST102583,34,Female,52,One year,No,Electronic check,Yes,No,No,61.92,2744.11,0,0
CUST102584,56,Female,6,Month-to-month,No,Electronic check,No,No,Yes,73.87,50.0,0,1
CUST102585,38,Male,34,Month-to-month,Fiber optic,Bank transfer,Yes,No,Yes,107.64,3660.58,0,1
CUST102586,50,Male,54,One year,No,Electronic check,No,Yes,Yes,92.3,5008.23,0,1
CUST102587,39,Male,17,Month-to-month,Fiber optic,Bank transfer,No,No,Yes,47.31,905.32,0,0
CUST102588,36,Female,72,One year,DSL,Bank transfer,No,No,No,88.96,6270.38,0,1
CUST102589,74,Female,59,One year,Fiber optic,Bank transfer,No,No,Yes,88.01,4963.11,1,1
CUST102590,38,Female,61,One year,Fiber optic,Credit card,No,No,No,51.85,3161.02,0,1
CUST102591,22,Female,6,One year,No,Credit card,No,Yes,No,93.22,448.93,0,0
CUST102592,39,Male,42,Month-to-month,Fiber optic,Electronic check,No,No,Yes,67.99,3243.35,0,1
CUST102593,48,Male,39,Month-to-month,DSL,Bank transfer,No,No,No,36.75,1352.19,0,0
CUST102594,23,Male,46,One year,DSL,Electronic check,Yes,Yes,No,83.38,3822.18,0,0
CUST102595,35,Female,62,Month-to-month,Fiber optic,Mailed check,No,No,No,77.42,5418.89,0,0
CUST102596,27,Male,26,Month-to-month,No,Bank transfer,Yes,No,Yes,66.31,1675.37,0,1
CUST102597,47,Male,39,Month-to-month,DSL,Bank transfer,No,No,Yes,71.06,2910.38,0,0
CUST102598,59,Female,49,Month-to-month,No,Credit card,No,No,Yes,54.02,2808.56,0,0
CUST102599,74,Male,55,Two year,DSL,Bank transfer,Yes,Yes,Yes,87.25,4981.6,1,0
CUST102600,40,Female,56,Month-to-month,Fiber optic,Bank transfer,Yes,Yes,Yes,70.91,4043.33,0,0
CUST102601,68,Female,25,Month-to-month,Fiber optic,Bank transfer,No,Yes,Yes,76.16,1952.46,1,1
